,IYW US Equity,GDP,DGS10,CSUSHPINSA,PAYEMS,TEDRATE,FEDFUNDS,NETEXP,PCE,UNRATE,UMCSENT,BAMLH0A0HYM2,RECPROUSM156N,VIXCLS,XOI Index,YIELD_SLOPE,XAU Curncy,LUMSTRUU Index,DXY Curncy,M2 Index,LUGCTRUU Index,TAIEALLGCLCRT100EP,CCSA,JTU5200JOR,ACILOB
2001-11-30,0,-0.00577788696475,-0.100418410042,-0.00138121546961,0.00221839360859,-0.321428571429,0.0209,0.0269375546145,0.00563138038171,0.055,-0.0143027413588,0.0839,0.1238,0.407718120805,0.0349837000815,0.01911,0.0191326530612,0.00932841105436,-0.0109360199776,-0.00810381850434,0.0166852057842,0.0,0.0200324332024,0.025,0.0
2001-12-31,1,-0.00577788696475,-0.0571992110454,-0.00189557125625,0.00131293700956,0.647058823529,0.0182,0.0269375546145,0.00272600834492,0.057,-0.0551801801802,0.0824,0.0508,0.00168067226891,-0.0561356949172,0.02025,-0.0163111668758,0.0037814887124,-0.00531049250535,-0.00978108128097,0.00794464152761,0.0,0.0196467374943,0.024,0.0
2002-01-31,0,-0.0122874775773,0.0,-0.00326348333906,0.00103156591706,0.133333333333,0.0173,-0.0485392911105,-0.00383778766089,0.057,-0.0451612903226,0.0789,0.018,0.128496917971,0.023199527745,0.01874,-0.0127411077685,-0.00917448422871,-0.0287829631478,-0.00375773651636,-0.00729539842092,0.0309213091961,0.0194282868853,0.052,0.00735467423459
2002-02-28,1,-0.0122874775773,0.0389344262295,-0.00410537119398,0.00104028822103,0.0714285714286,0.0174,-0.0485392911105,-0.00578536303153,0.057,0.0253583241455,0.0819,0.0132,-0.0231588698472,-0.0339872262774,0.01816,-0.0472095767999,-0.0112531684354,0.00881168177241,-0.00533172099159,-0.00841524400759,0.0,0.0194360443815,0.022,0.0
2002-03-31,0,-0.0122874775773,-0.09963099631,-0.00856440261172,0.000160658547035,-0.481481481481,0.0173,-0.0485392911105,-0.00233622383773,0.057,-0.0522466039707,0.0708,0.0042,0.240804597701,-0.0703165037906,0.01685,-0.0201552948951,0.0107073816182,0.00455235204856,-0.00223030657575,0.020708106348,0.0,0.0197138037028,0.031,0.0
2002-04-30,1,-0.00917323044912,0.0606653620352,-0.0107373542488,0.000597088047522,0.5,0.0175,-0.0978777723822,-0.00937976475713,0.059,0.0290322580645,0.0688,0.0024,-0.205842081241,0.0448116691285,0.018647,-0.0188036958988,-0.0185853748388,0.0297768903551,0.0,-0.0190023137756,-0.0242378452307,0.0201179511509,0.032,-0.0144166951113
2002-05-31,1,-0.00917323044912,0.00590551181102,-0.0130805530259,3.82763398632e-05,-0.0526315789474,0.0175,-0.0978777723822,0.00325056680051,0.058,-0.0402476780186,0.0728,0.001,0.0965965965966,-0.00793141977909,0.018499,-0.0554279589649,-0.00720503255065,0.030229854217,-0.00465818731008,-0.00914480268955,0.0,0.0202378161477,0.024,0.0
2002-06-30,1,-0.00917323044912,0.0452674897119,-0.0125888988801,-0.000428511305812,0.0,0.0175,-0.0978777723822,-0.00601403727889,0.058,0.0487012987013,0.0875,0.0018,-0.213385826772,-0.00459476707084,0.019861,0.0384798855144,-0.00817992200961,0.0537178399774,-0.00438413739379,-0.00843151724898,0.0,0.0197934192544,0.027,0.0
2002-07-31,1,-0.00926922820096,0.0776053215078,-0.0109952300105,0.00064318037381,0.357142857143,0.0173,-0.0362714707368,-0.00782575900434,0.058,0.0488081725312,0.0971,0.0062,-0.206993443647,0.135342703956,0.022249,0.0359084170647,-0.0113151382563,-0.0121031561307,-0.00762274598637,-0.0119016687481,-0.0831694281944,0.0190665977474,0.032,0.0154139428307
2002-08-31,1,-0.00926922820096,0.0893719806763,-0.00833801010182,0.000107208221339,-0.0666666666667,0.0174,-0.0362714707368,-0.00332930594711,0.057,0.00570776255708,0.0961,0.0062,-0.0186887254902,-0.0153284820318,0.019919,-0.0294164668265,-0.0078018663986,0.00401944288652,-0.00754737180173,-0.0219287459217,0.0,0.019104425721,0.027,0.0
2002-09-30,1,-0.00926922820096,0.140495867769,-0.00605625946291,0.000459675009768,-0.4,0.0175,-0.0362714707368,0.00308371823703,0.057,0.0174216027875,0.1033,0.0046,-0.177626606198,0.103490935265,0.019109,-0.0333796940195,-0.00704903407033,0.0010292879199,-0.00440544285359,-0.0210577000241,0.0,0.0192989408654,0.02,0.0
2002-10-31,0,-0.00601386872318,-0.0763358778626,-0.00515300459807,-0.000933799722922,-0.0740740740741,0.0175,-0.106286764934,-0.00578367450765,0.057,0.0682382133995,0.1059,0.005,0.274566473988,0.033738693701,0.022228,0.0182533438238,-0.0038102780711,0.0021567891973,-0.00779046813311,0.00965005388149,-0.0340844712731,0.019280404288,0.033,0.00299352047665
2002-11-30,0,-0.00601386872318,-0.0687203791469,-0.00394819962097,-9.94933492523e-05,0.173913043478,0.0134,-0.106286764934,-0.004066775114,0.059,-0.0427553444181,0.0883,0.005,0.132363636364,-0.0155202014421,0.021489,-0.001257268584,0.00071328560484,0.00244406843392,-0.00866648029075,-0.000591131409322,0.0,0.0188486436164,0.028,0.0
2002-12-31,1,-0.00601386872318,0.10182767624,-0.00401101061738,0.00121069086005,0.277777777778,0.0124,-0.106286764934,-0.00699096999709,0.06,-0.0288350634371,0.089,0.0082,-0.0391334730957,-0.0223569957927,0.022178,-0.0859071972418,-0.0103359623513,0.0444771723122,-0.00365586156471,-0.0258117446594,0.0,0.018837589178,0.022,0.0
2003-01-31,0,-0.0112415960067,-0.0425,-0.0039169604387,-0.000704462617538,-0.0526315789474,0.0124,-0.0371336920571,-0.0035490467709,0.058,0.0521844660194,0.0829,0.0032,-0.0818094321463,0.0464882081548,0.022734,-0.0545973108787,-0.00243425342317,0.0194174757282,-0.00566047534145,3.15556958033e-05,0.0927255164611,0.0183908479342,0.037,0.00560302971451
2003-02-28,0,-0.0112415960067,0.078167115903,-0.00529883893088,0.0011422263448,0.1875,0.0126,-0.0371336920571,0.000779021865427,0.059,0.0312891113892,0.0838,0.0046,0.0519743503206,0.00265345418682,0.021817,0.0520074296328,-0.00665826107983,0.00200581686892,-0.00619312219374,-0.0175014339084,0.0,0.0184901255091,0.021,0.0
2003-03-31,1,-0.0112415960067,-0.0313315926893,-0.0075786868765,0.00160475437276,0.0,0.0125,-0.0371336920571,-0.00706653556211,0.059,0.0296391752577,0.0772,0.006,0.0164665523156,-0.00955880642836,0.023144,0.0370425248185,-8.63513116763e-05,0.00839401294498,-0.00354840921558,0.00130384167637,0.0,0.0190129462871,0.022,0.0
2003-04-30,0,-0.0123629663134,-0.0154241645244,-0.00904283853169,0.000337957202329,-0.2,0.0126,0.000456753975156,-0.00446376130624,0.06,-0.0976744186047,0.0644,0.005,0.374351720886,-0.00183396787074,0.023543,-0.00324915079013,-0.00416200877118,0.0173886202284,-0.00630259257997,-0.0105738441337,-0.00617886351341,0.0194629882839,0.035,-0.00826287101061
2003-05-31,0,-0.0123629663134,0.154302670623,-0.010239684466,5.37688094817e-05,0.0526315789474,0.0126,0.000456753975156,-0.000977937724926,0.061,-0.0662323561346,0.0679,0.001,0.0893682588598,-0.0859980054743,0.020482,-0.0710659898477,-0.000824841475779,0.0418051238075,-0.0102672173986,-0.0276342512395,0.0,0.0199200882671,0.024,0.0
2003-06-30,1,-0.0123629663134,-0.0480225988701,-0.0104330856414,-7.68066852539e-05,-0.173913043478,0.0122,0.000456753975156,-0.00695334654081,0.063,0.0267558528428,0.0613,0.0006,-0.00256147540984,-0.00498258207537,0.022134,0.0521073903002,-0.00162983804557,-0.0152010978571,-0.00614925773265,0.00401823197793,0.0,0.019805874075,0.022,0.0
2003-07-31,0,-0.0218908387918,-0.211581291759,-0.0105458596361,-0.000168946159931,0.352941176471,0.0101,0.00289448048376,-0.00782394203345,0.062,-0.013201320132,0.0567,0.001,0.0015392508979,0.0245733197776,0.026657,-0.0224354451813,0.0190922442129,-0.0222933223243,-0.0077640526027,0.0437558685446,-0.0566237872943,0.0193262468202,0.03,-0.00413831465577
2003-08-31,0,-0.0218908387918,0.00898876404494,-0.00963518681965,0.000314953371537,-0.0555555555556,0.0103,0.00289448048376,-0.012070212847,0.061,0.0179171332587,0.0546,0.0014,0.0461621041331,-0.037096438242,0.024957,-0.0564505392092,-0.007065604222,-0.0123343527013,-0.0095180068174,-0.00655301881952,0.0,0.019195849546,0.03,0.0
2003-09-30,0,-0.0218908387918,0.123737373737,-0.00817041143858,-0.000798268371686,-0.217391304348,0.0101,0.00289448048376,0.000622301244602,0.061,0.018244013683,0.0551,0.0002,-0.180017605634,-0.000124958347218,0.024799,-0.0254314259764,-0.0167535781649,0.0565428109855,0.00461553732133,-0.0307041998825,0.0,0.0190718872675,0.023,0.0
2003-10-31,0,-0.0162217827171,-0.0854503464203,-0.00652268444702,-0.0015557343756,0.0,0.0101,-0.0231111649575,-0.00210376904164,0.06,-0.0212053571429,0.0473,0.0002,0.411180124224,-0.0206412662152,0.024752,0.0028627195836,0.00347712888501,0.00129407958589,0.00160726417126,0.0128207084968,-0.167972457662,0.0185739173983,0.03,0.01960602164
2003-11-30,0,-0.0162217827171,-0.00230414746544,-0.00569287309937,-8.42937714566e-05,-0.115384615385,0.01,-0.0231111649575,-0.00752163413162,0.058,-0.0437566702241,0.0448,0.0006,-0.0134803921569,-0.00963539036461,0.022879,-0.0349114655281,-0.00208534532122,0.0277069710739,-0.000761627233141,-0.00264868403026,0.0,0.0179522111649,0.025,0.0
2003-12-31,1,-0.0162217827171,0.016393442623,-0.00615913485641,-0.000941670048002,0.181818181818,0.0098,-0.0231111649575,-0.00299712827458,0.057,0.011879049676,0.0418,0.0014,-0.108683779356,-0.120083183733,0.024266,-0.0416415934529,-0.010628762768,0.0380809940175,0.000380958690827,-0.00976771528919,0.0,0.0173901367707,0.023,0.0
2004-01-31,0,-0.0143118311922,0.0264423076923,-0.00767536067088,-0.00121580082277,-0.0434782608696,0.01,-0.063842398055,-0.0078384532119,0.057,-0.107899807322,0.0405,0.0002,0.101022248948,-0.00120719345275,0.02313,0.0323021493353,-0.00622662913323,-0.00321100917431,-0.00137287658997,-0.00900012697275,0.0722553286464,0.0167836865254,0.041,0.0113382384936
2004-02-29,1,-0.0143118311922,0.0426065162907,-0.00936355956069,-0.000366899545962,0.277777777778,0.0101,-0.063842398055,-0.00431114579849,0.056,0.0995762711864,0.0434,0.0,0.14295532646,-0.050773482525,0.023301,0.0159030670201,-0.00835777614826,-0.00125987859352,-0.00639318936331,-0.0120863309353,0.0,0.0165776952227,0.031,0.0
2004-03-31,1,-0.0143118311922,0.0336787564767,-0.0142272190992,-0.00252369297864,0.0,0.01,-0.063842398055,-0.00602142593277,0.058,-0.0146137787056,0.0441,0.0004,-0.13082437276,-0.000740915367258,0.02263,-0.0710517059444,-0.00436391391641,-0.00342426663623,-0.00588177629644,-0.00909562839532,0.0,0.0161959625067,0.027,0.0
2004-04-30,1,-0.0158434196141,-0.147902869757,-0.0142974415105,-0.00191008157799,-0.181818181818,0.01,-0.100947171233,-0.00253021519112,0.056,0.0169851380042,0.0391,0.0002,-0.0261780104712,-0.0177150702152,0.021908,0.102650290886,0.0181268371794,-0.0317197170645,-0.00652512660693,0.0316738326922,-0.0253256528284,0.0159380377743,0.037,-0.0327061231908
2004-05-31,0,-0.0158434196141,-0.0278969957082,-0.0145611433194,-0.00233078996318,-0.12,0.01,-0.100947171233,-0.00868146452532,0.056,0.0443458980044,0.0428,0.0006,0.109032258065,-0.000231515933257,0.021145,-0.0222475034762,0.00219251834859,0.0177727784027,-0.0122965931864,0.00514819055129,0.0,0.0157828296222,0.03,0.0
2004-06-30,0,-0.0158434196141,0.00865800865801,-0.0144831251661,-0.000584253975962,-0.166666666667,0.0103,-0.100947171233,0.00101162762353,0.056,-0.0564853556485,0.041,0.0102,0.0808926080893,-0.0513757725975,0.019034,0.00329740012682,-0.00876869115747,0.00112612612613,-0.000288493901559,-0.00410015554918,0.0,0.015637089167,0.026,0.0
2004-07-31,1,-0.0150670971197,0.0266666666667,-0.0119469607457,-0.000341330582462,0.0714285714286,0.0126,-0.0469576584809,-0.00799206838599,0.055,-0.0113753877973,0.0402,0.001,-0.0639686684073,-0.0218205254112,0.017976,0.00818309679069,-0.00888208778962,-0.012894619831,-0.00209519544495,-0.0104533261602,-0.136858312366,0.0154529128502,0.041,-0.0158120442681
2004-08-31,1,-0.0150670971197,0.089588377724,-0.0095572459528,-0.000901815756767,0.217391304348,0.0143,-0.0469576584809,-0.00285734953704,0.054,0.00834202294056,0.0406,0.0008,0.00196206671027,0.019125811244,0.017256,-0.045870440405,-0.0151847726379,0.0114684056667,-0.00410945812494,-0.0207222039293,0.0,0.0152981323739,0.031,0.0
2004-09-30,0,-0.0150670971197,-0.0024154589372,-0.0083811488621,-0.00122617659971,-0.323529411765,0.0161,-0.0469576584809,-0.00938731637406,0.054,0.0180467091295,0.0383,0.0006,0.146176911544,-0.0848527349229,0.015144,-0.0200836820084,-0.00152107423824,0.0179695547671,-0.00552818741981,-0.00348541303603,0.0,0.0151234600511,0.04,0.0
2004-10-31,0,-0.0154765544755,0.0222222222222,-0.00761356365963,-0.00261203043846,0.133333333333,0.0176,-0.0673312515716,-0.00533387186828,0.055,0.0272628135224,0.0363,0.0,-0.180086047941,0.00447076750571,0.014751,-0.0240345350601,-0.0079907842326,0.0289718525498,-0.00443133791711,-0.00858809666669,-0.103394635654,0.0146613327141,0.039,-0.00095468312045
2004-11-30,0,-0.0154765544755,-0.0711009174312,-0.00761904761905,-0.000498000452728,0.363636363636,0.0193,-0.0673312515716,-0.00478813960087,0.054,-0.0118534482759,0.0317,0.001,0.228851963746,-0.0648248974928,0.013525,-0.0496729127398,0.00249674690956,0.0377658274261,-0.00427108849947,0.0112506579332,0.0,0.0144196543923,0.027,0.0
2004-12-31,1,-0.0154765544755,0.0283018867925,-0.00737379466818,-0.000972418004056,-0.421052631579,0.0216,-0.0673312515716,-0.00682205131216,0.054,-0.0442842430484,0.031,0.0,-0.00376222723853,0.0315204126914,0.011531,0.0285095221804,-0.00699368468658,0.0119975262832,-0.00297460625607,-0.0105174833268,0.0,0.0143195702549,0.034,0.0
2005-01-31,1,-0.019632536321,0.024154589372,-0.00917946796553,-0.00102413494484,0.407407407407,0.0228,0.0107183701694,-0.000551565507206,0.053,0.0167539267016,0.0329,0.0018,0.0366614664587,-0.0327158589422,0.008564,0.0375059157596,-0.00529381049926,-0.0325475649156,-0.00100096968939,-0.00690338847903,0.0257793557924,0.01433262121,0.043,-0.0219944990755
2005-02-28,1,-0.019632536321,-0.0504587155963,-0.0110541592046,-0.00179653321707,0.35,0.025,0.0107183701694,-0.00635516634211,0.054,0.0148777895855,0.0283,0.0006,0.0612582781457,-0.134526753271,0.007808,-0.0299552392976,0.00465668076315,0.0128469276451,-0.00126524937909,0.00663099284113,0.0,0.0141259425182,0.033,0.0
2005-03-31,1,-0.019632536321,-0.0311111111111,-0.016101591931,-0.00101374944619,-0.487179487179,0.0263,0.0107183701694,-0.00542766019136,0.052,0.0161987041037,0.0352,0.002,-0.138373751783,0.0104044479895,0.00707,0.0170421384382,0.00185966784715,-0.018439210088,-0.00132597029827,0.00709312825891,0.0,0.0139695029389,0.029,0.0
2005-04-30,1,-0.0123595632925,0.0688836104513,-0.0144910179641,-0.00272591793789,0.0540540540541,0.0279,-0.017855536174,-0.010716047683,0.052,0.0558722919042,0.0419,0.0006,-0.0842586544742,0.0438977800091,0.005481,-0.0139272559853,-0.0109478835958,-0.0043823285562,-0.00224131490474,-0.0147730941704,-0.0149995067071,0.0136713193107,0.042,-0.0213537868762
2005-05-31,0,-0.0123595632925,0.0525,-0.0149817152294,-0.00132376037694,-0.0975609756098,0.03,-0.017855536174,0.00406653917932,0.051,0.00920598388953,0.0413,0.0008,0.151993980436,-0.0117859174018,0.004074,0.0411024565608,-0.00781547543481,-0.0379443938013,-0.0025461094206,-0.0123863579998,0.0,0.0135647225427,0.02,0.0
2005-06-30,1,-0.0123595632925,0.0152284263959,-0.0143596302541,-0.00182897241611,-0.108695652174,0.0304,-0.017855536174,-0.0107916538466,0.05,-0.0947916666667,0.0385,0.0008,0.103820598007,-0.070195769577,0.002799,-0.0419058553387,-0.00361296239199,-0.0149287237625,-0.00492808700623,-0.00649090077088,0.0,0.0136203383082,0.035,0.0
2005-07-31,0,-0.0175201971611,-0.0794392523364,-0.0120045950603,-0.00278420891989,0.277777777778,0.0326,-0.057846991024,-0.0104421565421,0.05,-0.00518134715026,0.033,0.005,0.0406222990493,-0.0573261918651,0.002613,0.0132619823174,0.00503754320448,-0.00290990486849,-0.00475092250923,0.0113851587087,-0.0111120082356,0.0135818880248,0.042,-0.0270987519159
2005-08-31,0,-0.0175201971611,0.0646766169154,-0.0103456116417,-0.00145697825683,-0.162790697674,0.035,-0.057846991024,-0.000529720713207,0.049,0.0830527497194,0.0366,0.0156,-0.081746031746,-0.0731839182149,0.002023,-0.0124080882353,-0.00878160195322,0.0202100936287,-0.00492640984058,-0.0147113502592,0.0,0.013499905842,0.037,0.0
2005-09-30,1,-0.0175201971611,-0.073732718894,-0.00951522999831,-0.000497800760818,-0.283333333333,0.0362,-0.057846991024,-0.00571518221346,0.05,0.158647594278,0.0354,0.1036,0.0570469798658,-0.0548262117791,0.001591,-0.0726614106115,0.00528891070609,-0.0216711349419,-0.00508402338042,0.0132572257212,0.0,0.0141850822959,0.036,0.0
2005-10-31,1,-0.0131661100453,-0.0503282275711,-0.00637762237762,-0.000623719148178,0.621621621622,0.0378,-0.0712208564027,-0.00401803651949,0.05,0.0363881401617,0.0361,0.0028,-0.221932114883,0.0920131490838,0.001768,0.00883509963671,0.00701631292756,-0.00610636171866,-0.00525415259755,0.00863243328506,-0.0240694471349,0.0146238914971,0.047,-0.0185122304508
2005-11-30,0,-0.0131661100453,0.0178173719376,-0.00517586821015,-0.00252560788641,-0.339285714286,0.04,-0.0712208564027,-0.00312649509886,0.05,-0.0906862745098,0.0367,0.0002,0.270315091211,0.0135848047634,0.000772,-0.0565628295611,-0.00324246999921,-0.0163809107786,-0.00295898186869,-0.00510025750951,0.0,0.0140704760913,0.038,0.0
2005-12-31,1,-0.0131661100453,0.0227790432802,-0.00238742990395,-0.00116146596239,0.0181818181818,0.0416,-0.0712208564027,-0.00433154606283,0.049,-0.108196721311,0.0371,0.0002,-0.00082850041425,-0.0146124459127,-8.5e-05,-0.0462669245648,-0.00968825996962,0.00438740813864,-0.00410452249218,-0.00941203072336,0.0,0.0137323558945,0.043,0.0
2006-01-31,0,-0.0195821583916,-0.0309050772627,-0.00398164021457,-0.00205238756165,0.774193548387,0.0429,0.0132008954993,-0.00805485654004,0.047,0.00328947368421,0.0342,0.0002,-0.0679536679537,-0.13670719972,-3e-06,-0.0912286869397,-0.00320859810151,0.0248426258993,-0.0063047180805,0.00183347255454,0.121058423848,0.0132949269221,0.052,-0.00805385723909
2006-02-28,1,-0.0195821583916,-0.0043956043956,-0.00374635006336,-0.00232015143592,0.0,0.0449,0.0132008954993,-0.00378775438712,0.048,0.0519031141869,0.0337,0.001,0.04943273906,0.108041564887,-0.001236,0.0130887721485,-0.00463830584708,-0.0127621795583,-0.00360247707515,-0.00269690209257,0.0,0.0130224429059,0.048,0.0
2006-03-31,0,-0.0195821583916,-0.0637860082305,-0.00678522571819,-0.00207278260039,-0.354166666667,0.0459,0.0132008954993,-0.00364306672048,0.047,-0.0247469066367,0.0313,0.0012,0.0834064969271,-0.0363458035589,0.000311,-0.0378651589137,0.00855266266597,0.00423492700323,-0.00193147713428,0.0111073039804,0.0,0.0127519357703,0.041,0.0
2006-04-30,1,-0.010934221192,-0.0414201183432,-0.00490062619112,-0.00134329672911,0.0,0.0479,-0.00556317556502,-0.00598484273525,0.047,0.0171624713959,0.0304,0.0014,-0.0172562553926,-0.0506446978699,0.001922,-0.108155188485,-5.51246210182e-05,0.0420392521194,-0.00571698698536,0.00314359572929,-0.041008806763,0.0124551283381,0.056,-0.0338717052012
2006-05-31,1,-0.010934221192,-0.009765625,-0.00395921466536,-0.0001834768122,-0.04,0.0494,-0.00556317556502,-0.00332825450341,0.046,0.104930467762,0.0312,0.002,-0.29501216545,0.0268163648118,0.000856,0.0143056416615,0.00190147068106,0.0164069877243,-0.000752834199339,0.000558855349607,0.0,0.0123559658517,0.043,0.0
2006-06-30,1,-0.010934221192,-0.00582524271845,-0.00092115957735,-0.000579450768689,-0.180327868852,0.0499,-0.00556317556502,-0.00319912104957,0.046,-0.0683156654888,0.0335,0.001,0.256880733945,-0.0478498352696,-0.000134,0.0476577088577,-0.00192930096308,-0.00516674495068,-0.005359056806,-0.0022946272839,0.0,0.0124707453969,0.037,0.0
2006-07-31,1,-0.00781565342282,0.0320641282565,-0.000379157187737,-0.00150869329584,0.22,0.0524,-0.0298191387679,-0.00818341096534,0.047,0.00236127508855,0.0345,0.0008,-0.12508361204,-0.0416126566291,0.000294,-0.032822928936,-0.0141217936774,-0.00164126611958,-0.00591120063053,-0.012849914969,-0.0234869139905,0.0126612115354,0.031,0.005896099376
2006-08-31,0,-0.00781565342282,0.0527426160338,0.00108448107581,-0.00133845309929,0.0416666666667,0.0525,-0.0298191387679,-0.000875264180347,0.047,0.0329268292683,0.0349,0.001,0.21445978879,0.0505971087366,-0.000496,0.0150645624103,-0.0143250688705,0.00293944738389,-0.00430170033425,-0.0155674729427,0.0,0.0127427121762,0.034,0.0
2006-09-30,0,-0.00781565342282,0.0215517241379,0.00114000325715,-0.00111778371981,-0.2,0.0525,-0.0298191387679,-0.00269323710067,0.045,-0.03981264637,0.0344,0.0018,0.0275459098497,0.0568990173917,-0.000553,0.0484706668895,-0.00694560542274,-0.0113913751017,-0.00376429708991,-0.00969297551647,0.0,0.0126363096314,0.032,0.0
2006-10-31,0,-0.0112233646634,0.00650759219089,0.000814951646202,-5.84427918122e-05,0.428571428571,0.0525,0.119806616894,-0.00206091381343,0.044,-0.0876068376068,0.0329,0.0016,0.0792792792793,-0.0449061957508,-0.000945,-0.0136828222882,-0.00719739264267,0.00832161275199,-0.00718700589334,-0.00625521267723,-0.0873403107433,0.0126265233123,0.039,0.0184664725493
2006-11-30,0,-0.0112233646634,0.0336322869955,0.00228708342409,-0.00152449031693,-0.106382978723,0.0525,0.119806616894,-0.00189795572144,0.045,0.0162866449511,0.032,0.0012,0.0174152153987,-0.0636185855385,-0.001503,-0.0638888888889,-0.0113375302086,0.0285714285714,-0.00578778135048,-0.0115683492128,0.0,0.0127658477482,0.035,0.0
2006-12-31,1,-0.0112233646634,-0.0530785562633,0.00218292949138,-0.00124575641455,0.0,0.0524,0.119806616894,-0.00896337939368,0.044,0.00436205016358,0.0289,0.0008,-0.0562283737024,0.0199803058485,-0.001058,0.0177477618973,0.00275993088954,-0.00836820083682,-0.00623455562814,0.00763951303211,0.0,0.0127828380662,0.032,0.0
2007-01-31,0,-0.0117229923842,-0.0248447204969,0.00279100311936,-0.00174537838349,0.27027027027,0.0525,-0.0124615809104,-0.00383121709183,0.046,-0.0536635706914,0.0272,0.0028,0.109404990403,0.0205278844254,-0.001085,-0.0252602571953,-0.000642822438988,-0.0112293144208,-0.0052552764671,0.000831368487046,0.110939089044,0.0129568319474,0.034,-0.0343284676887
